frame,pts_seconds,gray_mean,mean_absolute_difference
4527,188.625,64.1045,0.3970
4528,188.667,52.4054,15.4482
4529,188.708,52.4713,0.1695
4530,188.750,52.4060,0.1534
4531,188.792,36.1340,16.2926
4532,188.833,36.1371,0.3006
4533,188.875,42.7410,6.8114
4534,188.917,42.8256,0.1572
4535,188.958,42.7944,0.1534
4536,189.000,49.7370,7.1939
4537,189.042,49.7411,0.2375
4538,189.083,48.2124,2.2518
4539,189.125,47.9155,0.4745
4540,189.167,47.9846,0.3453
4541,189.208,41.4957,7.6955
4542,189.250,41.4707,0.2547
4543,189.292,51.3005,51.3275
4544,189.333,51.3778,0.3059
4545,189.375,51.2272,0.3283
4546,189.417,49.1818,4.1690
4547,189.458,49.1653,0.4149
4548,189.500,61.5272,12.4221
4549,189.542,61.6218,0.1615
4550,189.583,61.6213,0.0172
4551,189.625,71.0573,9.5378
4552,189.667,71.0481,0.4236
4553,189.708,56.7870,15.2372
4554,189.750,56.7824,0.1891
4555,189.792,56.7838,0.1779
4556,189.833,52.2794,6.4543
4557,189.875,52.2669,0.0859
4558,189.917,47.1537,5.7883
4559,189.958,47.1928,0.1184
4560,190.000,47.1659,0.1043
4561,190.042,68.7496,21.9501
4562,190.083,68.7394,0.1400
4563,190.125,59.2359,9.5869
4564,190.167,59.2224,0.1850
4565,190.208,59.2353,0.1595
4566,190.250,49.7694,10.2409
4567,190.292,49.8157,0.0980
4568,190.333,49.8108,0.1163
4569,190.375,48.5313,4.6645
4570,190.417,48.4964,0.2257
4571,190.458,53.8464,5.7266
4572,190.500,53.8346,0.1680
4573,190.542,53.7668,0.1094
4574,190.583,69.8252,16.2573
4575,190.625,69.8405,0.1341
4576,190.667,49.5666,20.5811
4577,190.708,49.5879,0.0733
4578,190.750,49.5974,0.0171
4579,190.792,150.2102,109.1432
4580,190.833,150.2176,0.6071
4581,190.875,158.4342,31.8949
4582,190.917,158.4341,0.4978
4583,190.958,158.5462,0.3313
4584,191.000,137.8774,49.8205
4585,191.042,137.7016,0.5822
4586,191.083,115.8026,40.7034
4587,191.125,115.9339,0.3135
4588,191.167,115.9277,0.2988
4589,191.208,93.4857,32.7380
4590,191.250,93.3581,0.8034
4591,191.292,93.4977,13.2876
4592,191.333,93.4792,0.1966
4593,191.375,93.4080,0.1014
4594,191.417,75.3995,25.4065
4595,191.458,75.3844,0.0529
4596,191.500,63.2137,15.2421
4597,191.542,63.1840,0.0590
4598,191.583,62.7552,2.6653
4599,191.625,66.2730,9.8422
4600,191.667,66.1213,0.7049
4601,191.708,54.1195,14.8308
4602,191.750,54.1679,0.2038
4603,191.792,54.1525,0.2376
4604,191.833,49.7691,19.2476
4605,191.875,49.6077,0.5679
4606,191.917,35.5104,16.9378
4607,191.958,35.6008,0.2077
4608,192.000,35.5793,0.2204
4609,192.042,44.8028,14.6932
4610,192.083,44.7130,0.4439
4611,192.125,55.6824,15.1789
4612,192.167,55.8300,0.3639
4613,192.208,55.8459,0.3602
4614,192.250,52.7113,12.0668
4615,192.292,52.5835,0.4381
4616,192.333,51.5651,5.8586
4617,192.375,51.6827,0.2518
4618,192.417,51.6914,0.0683
4619,192.458,41.8425,10.3322
4620,192.500,41.9166,0.2816
4621,192.542,41.8926,0.2186
4622,192.583,51.5534,38.9802
4623,192.625,51.5450,0.5039
4624,192.667,48.3556,6.2981
4625,192.708,48.2794,0.2544
4626,192.750,48.3839,0.1994
4627,192.792,50.9096,7.0767
4628,192.833,50.9319,0.1030
4629,192.875,48.9673,5.7489
4630,192.917,48.9485,0.0986
4631,192.958,48.9743,0.0323
4632,193.000,51.2720,7.2130
4633,193.042,51.2237,0.4540
4634,193.083,53.8717,7.2152
4635,193.125,54.0058,0.2904
4636,193.167,54.0127,0.2966
4637,193.208,56.0224,8.3910
4638,193.250,56.0587,0.2210
4639,193.292,50.7370,9.6618
4640,193.333,50.7086,0.1384
4641,193.375,50.7227,0.1025
4642,193.417,57.0598,11.5775
4643,193.458,57.0147,0.1826
4644,193.500,52.0866,8.4837
4645,193.542,52.0748,0.1730
4646,193.583,52.0061,0.1677
4647,193.625,92.0368,54.6599
4648,193.667,92.0462,0.0388
4649,193.708,14.1476,78.8120
4650,193.750,14.1320,0.0279
4651,193.792,14.1428,0.0162
4652,193.833,121.3518,107.2114
4653,193.875,121.1364,0.4817
4654,193.917,16.8370,104.3172
4655,193.958,16.9415,0.2512
4656,194.000,16.9641,0.0913
4657,194.042,18.7275,2.4064
4658,194.083,18.7328,0.0373
4659,194.125,41.7525,26.1021
4660,194.167,41.8777,0.3738
4661,194.208,41.7389,0.3761
4662,194.250,18.2870,26.7744
4663,194.292,18.2370,0.0932
4664,194.333,17.8131,11.1092
4665,194.375,17.8108,0.0840
4666,194.417,17.8412,0.1070
4667,194.458,27.3971,17.3505
4668,194.500,27.3736,0.1081
4669,194.542,26.2226,13.6291
4670,194.583,26.1866,0.1052
4671,194.625,26.2158,0.0393
4672,194.667,31.6869,16.4284
4673,194.708,31.6501,0.3125
4674,194.750,31.6957,0.2378
4675,194.792,14.6097,23.4130
4676,194.833,14.6252,0.0647
4677,194.875,14.5504,6.5504
4678,194.917,14.5750,0.1185
4679,194.958,14.5468,0.1119
4680,195.000,14.2430,6.6337
4681,195.042,14.2490,0.0448
4682,195.083,13.9268,6.0024
4683,195.125,13.9347,0.0409
4684,195.167,13.9342,0.0170
4685,195.208,14.0723,5.7235
4686,195.250,14.0203,0.1210
4687,195.292,13.7117,5.0504
4688,195.333,13.7159,0.0178
4689,195.375,13.7064,0.0528
4690,195.417,14.3706,6.6650
4691,195.458,14.3534,0.1149
4692,195.500,14.7705,4.7893
4693,195.542,14.7621,0.0765
4694,195.583,14.7517,0.0505
4695,195.625,15.3827,7.6936
4696,195.667,15.3612,0.0825
4697,195.708,16.6117,6.8538
4698,195.750,16.6336,0.0445
4699,195.792,16.6371,0.0149
4700,195.833,15.0798,7.5287
4701,195.875,15.0700,0.0492
4702,195.917,14.7814,8.3567
4703,195.958,14.8497,0.1128
4704,196.000,14.8170,0.0702
4705,196.042,62.4519,52.6140
4706,196.083,62.5058,0.1160
4707,196.125,59.3840,7.5911
4708,196.167,59.5727,0.2537
4709,196.208,59.7565,0.3069
4710,196.250,57.7767,6.6299
4711,196.292,57.3913,0.6629
4712,196.333,60.5925,6.1179
4713,196.375,60.8492,0.2805
4714,196.417,60.8362,0.0152
4715,196.458,28.9431,33.0124
4716,196.500,28.9610,0.1495
4717,196.542,19.5860,9.6020
4718,196.583,19.5580,0.1161
4719,196.625,19.3141,1.2384
4720,196.667,19.9221,2.3639
4721,196.708,19.9078,0.1754
4722,196.750,20.1594,1.9566
4723,196.792,20.1112,0.1895
4724,196.833,20.1339,0.0683
4725,196.875,19.0677,2.2966
4726,196.917,19.0424,0.1497
4727,196.958,19.0536,0.0522
4728,197.000,19.7784,2.6751
4729,197.042,19.7427,0.1014
4730,197.083,20.1287,2.3486
4731,197.125,20.1033,0.1981
4732,197.167,20.1458,0.1990
4733,197.208,19.2202,2.5293
4734,197.250,19.2384,0.1177
4735,197.292,19.5516,2.5699
4736,197.333,19.5762,0.0698
4737,197.375,19.5741,0.1198
4738,197.417,20.5367,2.5994
4739,197.458,20.5348,0.2310
4740,197.500,20.2919,2.1129
4741,197.542,20.3292,0.1155
4742,197.583,20.3450,0.0283
4743,197.625,19.4105,3.2902
4744,197.667,19.4209,0.2339
4745,197.708,8.2861,11.6641
4746,197.750,8.2886,0.0130
4747,197.792,8.3198,0.0688
4748,197.833,10.0007,1.8658
4749,197.875,9.9796,0.1010
4750,197.917,14.7848,5.5307
4751,197.958,14.7960,0.0582
4752,198.000,14.8897,0.1948
4753,198.042,32.8016,20.7885
4754,198.083,32.8059,0.2616
4755,198.125,36.1495,15.0503
4756,198.167,36.2092,0.1121
4757,198.208,36.1896,0.1556
4758,198.250,37.3300,15.3067
4759,198.292,37.2796,0.2600
4760,198.333,38.8143,13.8845
4761,198.375,38.8149,0.0218
4762,198.417,38.8238,0.0124
4763,198.458,40.3016,19.4786
4764,198.500,40.2930,0.1845
4765,198.542,41.3409,21.1194
4766,198.583,41.2944,0.2089
4767,198.625,41.3558,0.2039
4768,198.667,41.4623,22.6390
4769,198.708,41.4501,0.1295
4770,198.750,9.6454,33.5157
4771,198.792,9.6443,0.0276
4772,198.833,9.6478,0.0192
4773,198.875,67.9576,58.3919
4774,198.917,67.9389,0.3517
4775,198.958,13.6541,55.7921
4776,199.000,13.6784,0.1734
4777,199.042,13.7087,0.1176
4778,199.083,80.5638,68.3230
4779,199.125,80.5932,0.5257
4780,199.167,80.5240,0.5477
4781,199.208,47.6320,49.4247
4782,199.250,47.5498,0.7601
4783,199.292,12.2911,38.0965
4784,199.333,12.3056,0.0873
4785,199.375,12.2545,0.0780
4786,199.417,11.8558,1.3943
4787,199.458,11.7885,0.1262
4788,199.500,18.5459,10.7464
4789,199.542,18.5905,0.1869
4790,199.583,18.5819,0.0371
4791,199.625,26.4697,23.1628
4792,199.667,26.4787,0.1738
4793,199.708,27.0388,2.5261
4794,199.750,27.0724,0.1581
4795,199.792,27.0659,0.1289
4796,199.833,26.7231,3.6807
4797,199.875,26.6874,0.1471
4798,199.917,26.9186,1.7072
4799,199.958,26.9441,0.0635
4800,200.000,26.9307,0.0754
4801,200.042,27.7484,3.1591
4802,200.083,27.6974,0.2235
4803,200.125,28.4888,2.5731
4804,200.167,28.4823,0.0851
4805,200.208,28.5747,0.1113
4806,200.250,35.0016,7.1047
4807,200.292,34.9822,0.0763
4808,200.333,33.7948,4.5024
4809,200.375,33.6805,0.2401
4810,200.417,33.6887,0.1153
4811,200.458,35.1941,3.7089
4812,200.500,35.1907,0.0979
4813,200.542,38.3198,4.7141
4814,200.583,38.3610,0.1037
4815,200.625,38.3777,0.0263
4816,200.667,44.9924,8.5280
4817,200.708,45.0216,0.3335
4818,200.750,34.4789,12.1326
4819,200.792,34.4956,0.2197
4820,200.833,34.4995,0.2278
4821,200.875,25.5734,20.2565
4822,200.917,25.5450,0.1322
4823,200.958,33.2257,12.7691
4824,201.000,33.2749,0.2071
4825,201.042,33.1746,0.2092
4826,201.083,43.7145,13.4313
4827,201.125,43.7362,0.1999
4828,201.167,45.4968,7.6272
4829,201.208,45.5496,0.2579
4830,201.250,45.5177,0.2503
4831,201.292,51.6935,11.0257
4832,201.333,51.7097,0.0799
4833,201.375,51.7215,0.0293
4834,201.417,59.3065,12.4962
4835,201.458,59.3188,0.0487
4836,201.500,64.1243,10.2804
4837,201.542,64.1835,0.1076
4838,201.583,64.1723,0.0380
4839,201.625,64.9581,9.0819
4840,201.667,65.1178,2.5597
4841,201.708,65.4385,8.3452
4842,201.750,65.5863,0.2798
4843,201.792,65.4906,0.2610
4844,201.833,67.7380,10.9867
4845,201.875,67.5408,0.3146
4846,201.917,65.2034,8.9413
4847,201.958,65.2415,0.1717
4848,202.000,65.2273,0.1764
4849,202.042,68.1095,10.7592
4850,202.083,68.2888,0.2603
4851,202.125,67.2091,8.6597
4852,202.167,67.2214,0.0470
4853,202.208,67.2848,0.0682
4854,202.250,65.7853,11.2697
4855,202.292,65.7771,0.4275
4856,202.333,66.8878,9.0271
4857,202.375,66.9593,0.1554
4858,202.417,66.9519,0.1568
4859,202.458,66.5251,9.4503
4860,202.500,66.4951,0.4498
4861,202.542,64.9144,8.4983
4862,202.583,64.9408,0.0966
4863,202.625,64.9634,0.0320
4864,202.667,65.2354,10.1837
4865,202.708,65.3032,0.9820
4866,202.750,64.9749,8.0272
4867,202.792,64.9715,1.0435
4868,202.833,65.0990,0.8258
4869,202.875,23.8583,41.8411
4870,202.917,23.8491,0.1822
4871,202.958,12.9113,11.2710
4872,203.000,12.9672,0.0959
4873,203.042,12.8401,0.1856
4874,203.083,9.9190,3.3067
4875,203.125,9.9345,0.0996
4876,203.167,9.8738,0.3081
4877,203.208,9.7575,0.1372
4878,203.250,9.8277,0.0952
4879,203.292,10.1308,0.5534
4880,203.333,10.1343,0.0305
4881,203.375,10.2876,0.9520
4882,203.417,10.2940,0.0421
4883,203.458,10.3013,0.0253
4884,203.500,11.5239,2.0633
4885,203.542,11.5698,0.0853
4886,203.583,11.5426,0.0418
4887,203.625,10.7667,1.8828
4888,203.667,10.7165,0.0961
4889,203.708,21.6477,13.9180
4890,203.750,21.6467,0.0392
4891,203.792,21.6828,0.0389
4892,203.833,16.6666,17.7834
4893,203.875,16.6646,0.2562
4894,203.917,15.4668,11.4789
4895,203.958,15.5252,0.1302
4896,204.000,15.4986,0.1457
4897,204.042,15.1038,6.7951
4898,204.083,15.0835,0.1267
4899,204.125,61.2730,52.2969
4900,204.167,61.3444,1.0034
4901,204.208,61.4794,0.5818
4902,204.250,33.7384,32.1779
4903,204.292,33.6782,0.4832
4904,204.333,12.1523,23.3755
4905,204.375,12.1669,0.0459
4906,204.417,12.1458,0.0856
4907,204.458,11.5870,1.3894
4908,204.500,11.5776,0.0325
4909,204.542,18.3066,10.1673
4910,204.583,18.3265,0.0418
4911,204.625,18.3082,0.0474
4912,204.667,15.4814,4.0639
4913,204.708,15.4548,0.1095
4914,204.750,71.7871,57.1966
4915,204.792,71.6576,1.4040
4916,204.833,71.9775,0.8926
4917,204.875,28.6612,44.7838
4918,204.917,28.7898,0.1506
4919,204.958,23.6434,5.7257
4920,205.000,23.6796,0.0729
4921,205.042,23.6520,0.0869
4922,205.083,24.1611,1.6676
4923,205.125,24.1732,0.1711
4924,205.167,24.2475,1.3813
4925,205.208,24.4283,0.2147
4926,205.250,24.4122,0.0665
4927,205.292,24.9066,1.4311
4928,205.333,24.8630,0.1036
4929,205.375,25.2358,2.0362
4930,205.417,25.2596,0.0651
4931,205.458,25.2837,0.0267
4932,205.500,34.7037,37.6434
4933,205.542,34.6805,0.3260
4934,205.583,35.1173,2.9032
4935,205.625,35.1723,0.1781
4936,205.667,35.1183,0.2439
4937,205.708,35.5798,3.0541
4938,205.750,35.5968,0.1423
4939,205.792,35.6265,0.1708
4940,205.833,35.8139,2.5384
4941,205.875,35.7606,0.2445
4942,205.917,34.3970,3.6279
4943,205.958,34.4286,0.1111
4944,206.000,34.4404,0.1298
4945,206.042,35.1492,3.0890
4946,206.083,35.1572,0.1584
4947,206.125,35.6543,2.2718
4948,206.167,35.6948,0.1237
4949,206.208,35.6971,0.1510
4950,206.250,35.5914,4.1994
4951,206.292,35.5970,0.0403
4952,206.333,33.6485,2.7508
4953,206.375,33.7328,0.2195
4954,206.417,33.7048,0.1999
4955,206.458,33.5890,2.5803
4956,206.500,33.5963,0.4337
4957,206.542,33.6050,2.6472
4958,206.583,33.6369,0.1037
4959,206.625,33.6049,0.1117
4960,206.667,32.8898,2.4598
4961,206.708,32.8272,1.4453
4962,206.750,33.2360,2.7890
4963,206.792,33.2591,0.0888
4964,206.833,33.2457,0.0788
4965,206.875,31.9694,2.8851
4966,206.917,31.9602,0.0487
4967,206.958,96.8784,78.7568
4968,207.000,97.0918,0.2371
4969,207.042,97.0802,0.0683
4970,207.083,99.1889,36.6834
4971,207.125,99.2487,1.1007
4972,207.167,81.4945,44.6673
4973,207.208,81.6303,0.9565
4974,207.250,81.7241,0.6605
4975,207.292,73.8915,33.9328
4976,207.333,73.8080,0.5905
4977,207.375,71.6519,20.1004
4978,207.417,71.7485,0.4032
4979,207.458,71.5579,0.4232
4980,207.500,72.9297,13.4006
4981,207.542,72.9476,0.1676
4982,207.583,76.1410,13.1664
4983,207.625,76.1717,0.1560
4984,207.667,76.1941,0.0341
4985,207.708,54.1891,24.8797
4986,207.750,54.0603,0.7516
4987,207.792,55.5468,5.5755
4988,207.833,55.4817,0.5175
4989,207.875,55.5945,0.2721
4990,207.917,51.8252,12.9648
4991,207.958,51.7732,0.4966
4992,208.000,51.8830,0.2731
4993,208.042,43.2211,20.4565
4994,208.083,43.1614,0.3330
4995,208.125,37.9931,13.1655
4996,208.167,38.1342,0.5061
4997,208.208,38.1436,0.4088
4998,208.250,44.1991,13.4563
4999,208.292,44.2649,0.2793
5000,208.333,43.4310,9.8991
5001,208.375,43.5023,0.1545
5002,208.417,43.4471,0.2203
5003,208.458,49.3005,10.8769
5004,208.500,49.2360,0.6273
5005,208.542,45.5031,5.8182
5006,208.583,45.6339,0.3203
5007,208.625,45.6259,0.0607
5008,208.667,45.6548,0.0345
5009,208.708,36.8420,9.2261
5010,208.750,36.8705,0.3235
5011,208.792,45.4126,35.7264
5012,208.833,45.4712,0.6106
5013,208.875,45.5750,0.4363
5014,208.917,44.8567,6.4982
5015,208.958,44.8426,0.2214
5016,209.000,45.3346,5.5079
5017,209.042,45.4551,0.2503
5018,209.083,45.4172,0.1882
5019,209.125,48.1324,6.3177
5020,209.167,48.1674,0.1807
5021,209.208,46.7077,5.9254
5022,209.250,46.7413,0.1580
5023,209.292,46.6363,0.2163
5024,209.333,51.6796,9.0127
5025,209.375,51.7061,0.1953
5026,209.417,49.2262,7.0872
5027,209.458,49.2148,0.1193
5028,209.500,49.2538,0.1365
5029,209.542,53.8083,9.9089
5030,209.583,53.8163,0.0785
5031,209.625,53.2006,7.2160
5032,209.667,53.3088,0.2289
5033,209.708,53.2673,0.1559
5034,209.750,51.7105,8.6041
5035,209.792,51.7163,0.0861
5036,209.833,76.7620,49.3821
5037,209.875,76.8930,0.2441
5038,209.917,76.9005,0.0146
5039,209.958,14.4585,62.8430
5040,210.000,14.4582,0.0135
5041,210.042,120.9098,106.4715
5042,210.083,120.9155,0.0368
5043,210.125,120.8645,0.0906
5044,210.167,14.5596,106.3052
5045,210.208,14.8529,0.2976
5046,210.250,14.8653,0.3268
5047,210.292,18.2299,3.3844
5048,210.333,18.2245,0.0124
5049,210.375,90.5805,72.3595
5050,210.417,90.6432,0.4806
5051,210.458,90.6505,0.0192
5052,210.500,17.9069,72.8949
5053,210.542,18.0048,0.2002
5054,210.583,17.2499,11.1048
5055,210.625,17.2026,0.1270
5056,210.667,17.2621,0.0988
5057,210.708,25.5456,16.1835
5058,210.750,25.5713,0.3626
5059,210.792,27.4255,13.0419
5060,210.833,27.4025,0.3279
5061,210.875,27.4677,0.2127
5062,210.917,31.5778,16.5548
5063,210.958,31.6033,0.4521
5064,211.000,15.0086,22.5842
5065,211.042,14.9639,0.1108
5066,211.083,14.9710,0.0806
5067,211.125,14.7668,6.5838
5068,211.167,14.7433,0.0440
5069,211.208,13.9170,6.3378
5070,211.250,13.9031,0.0264
5071,211.292,13.9075,0.0093
5072,211.333,14.0489,5.6769
5073,211.375,14.0604,0.1206
5074,211.417,14.4769,5.2034
5075,211.458,14.4870,0.0830
5076,211.500,14.4912,0.0378
5077,211.542,14.1098,6.1196
5078,211.583,14.1344,0.0944
5079,211.625,14.0348,4.3779
5080,211.667,14.0336,0.0472
5081,211.708,14.0388,0.0334
5082,211.750,14.3848,6.9665
5083,211.792,14.4999,0.1444
5084,211.833,15.0061,7.3338
5085,211.875,15.0157,0.0234
5086,211.917,15.0006,0.0310
5087,211.958,16.2767,7.0983
5088,212.000,16.2948,0.1002
5089,212.042,16.8362,6.3267
5090,212.083,16.9089,0.1023
5091,212.125,16.8856,0.0450
5092,212.167,14.9417,9.1995
5093,212.208,14.9024,0.0612
5094,212.250,65.5817,55.5039
5095,212.292,65.5773,0.0218
5096,212.333,65.5810,0.0070
5097,212.375,61.0468,9.3109
5098,212.417,61.1413,0.5754
5099,212.458,61.1297,0.5654
5100,212.500,60.5073,6.4177
5101,212.542,60.5680,0.4022
5102,212.583,59.6695,5.3166
5103,212.625,59.7042,0.2889
5104,212.667,59.7109,0.2486
5105,212.708,28.0838,32.5733
5106,212.750,28.0541,0.2507
5107,212.792,20.8462,7.9522
5108,212.833,20.8772,0.0814
5109,212.875,20.8551,0.0901
5110,212.917,20.1351,2.6463
5111,212.958,20.1239,0.1164
5112,213.000,19.1259,2.4146
5113,213.042,19.1171,0.0902
5114,213.083,19.1297,0.0158
5115,213.125,19.9993,2.4147
5116,213.167,20.0154,0.1450
5117,213.208,19.9709,2.5792
5118,213.250,19.9542,0.2211
5119,213.292,20.0277,0.2179
5120,213.333,20.1783,2.2527
5121,213.375,20.1563,0.1199
5122,213.417,20.4362,1.9628
5123,213.458,20.5039,0.2072
5124,213.500,20.4190,0.1974
5125,213.542,19.0240,3.3959
5126,213.583,19.0077,0.1214
5127,213.625,19.0616,1.4825
5128,213.667,19.0815,0.0759
5129,213.708,18.9966,0.1613
5130,213.750,18.6553,2.7463
5131,213.792,18.6868,0.1593
5132,213.833,19.2599,2.1261
5133,213.875,19.2619,0.2151
5134,213.917,19.2525,0.1630
5135,213.958,8.2806,11.5395
5136,214.000,8.2662,0.0307
5137,214.042,8.4934,0.6674
5138,214.083,8.5048,0.0501
5139,214.125,8.5121,0.0334
5140,214.167,14.7121,6.3081
5141,214.208,14.7311,0.0778
5142,214.250,23.5602,11.9183
5143,214.292,23.5677,0.0615
5144,214.333,23.5809,0.0235
5145,214.375,35.3076,19.9163
5146,214.417,35.3170,0.0614
5147,214.458,37.3857,14.2859
5148,214.500,37.3925,0.0735
5149,214.542,37.3657,0.0670
5150,214.583,36.5768,16.0419
5151,214.625,36.5826,0.0257
5152,214.667,36.5953,0.0204
5153,214.708,37.7120,18.7160
5154,214.750,37.7188,0.1588
5155,214.792,40.1406,20.2237
5156,214.833,40.1452,0.2565
5157,214.875,40.1950,0.2218
5158,214.917,41.4762,22.3126
5159,214.958,41.4856,0.2570
5160,215.000,10.0949,33.8127
5161,215.042,10.1814,0.1151
5162,215.083,10.1709,0.0509
5163,215.125,68.8221,58.8468
5164,215.167,68.8527,0.5656
5165,215.208,12.4757,57.4784
5166,215.250,12.4882,0.0395
5167,215.292,12.4415,0.0829
5168,215.333,79.8405,68.6471
5169,215.375,79.8623,1.0106
5170,215.417,11.8015,68.3057
5171,215.458,11.8011,0.0535
5172,215.500,11.8519,0.1060
5173,215.542,12.1743,1.3246
5174,215.583,12.1700,0.0551
5175,215.625,26.2215,16.7154
5176,215.667,26.2816,0.2543
5177,215.708,26.1546,0.2220
5178,215.750,18.9184,9.3917
5179,215.792,18.9248,0.1939
5180,215.833,26.0238,23.6652
5181,215.875,26.0130,0.0589
5182,215.917,26.0366,0.0267
5183,215.958,25.5379,3.4400
5184,216.000,25.5476,0.1079
5185,216.042,24.3602,2.5723
5186,216.083,24.3381,0.0856
5187,216.125,24.3519,0.0681
5188,216.167,25.7324,3.3324
5189,216.208,25.7663,0.0941
5190,216.250,26.0632,2.9045
5191,216.292,26.0847,0.0680
5192,216.333,26.0757,0.0966
5193,216.375,27.8323,2.9487
5194,216.417,27.8272,0.0588
5195,216.458,28.5155,2.6327
5196,216.500,28.5283,0.0399
5197,216.542,28.5205,0.1233
5198,216.583,31.1335,4.7703
5199,216.625,31.1012,0.1853
5200,216.667,31.8791,2.6471
5201,216.708,31.8794,0.1995
5202,216.750,31.9164,0.0946
5203,216.792,35.4288,5.6543
5204,216.833,35.5469,0.2399
5205,216.875,35.5293,0.1127
5206,216.917,41.3594,7.8324
5207,216.958,41.3408,0.2245
5208,217.000,32.8404,10.5823
5209,217.042,32.8257,0.2132
5210,217.083,32.7608,0.1390
5211,217.125,24.1996,19.5347
5212,217.167,24.2340,0.2016
5213,217.208,31.2725,12.1549
5214,217.250,31.2928,0.2218
5215,217.292,31.3159,0.1623
5216,217.333,41.8386,13.2425
5217,217.375,41.7872,0.2112
5218,217.417,44.1235,7.6939
5219,217.458,44.1520,0.0801
5220,217.500,44.2018,0.0553
5221,217.542,48.6497,10.3082
5222,217.583,48.5739,0.6058
5223,217.625,51.9898,9.8716
5224,217.667,52.1023,0.2789
5225,217.708,52.0713,0.2576
5226,217.750,60.0848,12.2694
5227,217.792,60.0191,0.5804
5228,217.833,60.1645,7.6072
5229,217.875,60.2008,0.0691
5230,217.917,60.2045,0.0101
5231,217.958,61.3427,9.8412
5232,218.000,61.3860,0.2543
5233,218.042,61.1243,7.5323
5234,218.083,61.1578,0.2427
5235,218.125,61.1594,0.2580
5236,218.167,59.0836,10.3402
5237,218.208,59.0478,0.1625
5238,218.250,61.6751,8.4422
5239,218.292,61.6711,0.1570
5240,218.333,61.5810,0.1572
5241,218.375,60.6930,9.5291
5242,218.417,60.6637,0.0696
5243,218.458,57.2883,8.9878
5244,218.500,57.2911,0.0886
5245,218.542,57.3031,0.0336
5246,218.583,59.7128,10.7773
5247,218.625,59.7282,0.0918
5248,218.667,60.7850,7.8124
5249,218.708,60.7978,0.0967
5250,218.750,60.7915,0.1284
5251,218.792,59.1083,9.0824
5252,218.833,59.1010,0.0980
5253,218.875,59.6860,8.0018
5254,218.917,59.7128,0.0613
5255,218.958,59.7062,0.0603
5256,219.000,59.1433,9.3840
5257,219.042,59.1973,0.1095
5258,219.083,59.2165,0.0273
5259,219.125,20.3534,39.4188
5260,219.167,20.3523,0.1453
5261,219.208,10.0284,10.3853
5262,219.250,10.0003,0.1179
5263,219.292,10.0013,0.0164
5264,219.333,8.1576,2.1442
5265,219.375,8.2197,0.1215
5266,219.417,8.2568,0.1871
5267,219.458,8.2165,0.0764
5268,219.500,8.2303,0.0495
5269,219.542,8.4312,0.5505
5270,219.583,8.5066,0.1088
5271,219.625,8.9185,0.6685
5272,219.667,8.9056,0.0450
5273,219.708,8.9301,0.0692
5274,219.750,10.1199,1.8038
5275,219.792,10.0787,0.1264
5276,219.833,12.2191,3.7783
5277,219.875,12.2551,0.0870
5278,219.917,12.1755,0.1298
5279,219.958,19.6325,14.6209
5280,220.000,19.6425,0.0394
5281,220.042,79.9412,66.9029
5282,220.083,80.0653,1.3241
5283,220.125,80.1923,0.7871
5284,220.167,13.1663,67.8611
5285,220.208,13.1482,0.0841
5286,220.250,80.8633,72.3119
5287,220.292,80.7865,0.1740
5288,220.333,80.7411,0.0966
5289,220.375,51.8759,58.0074
5290,220.417,52.1569,0.9433
5291,220.458,32.8900,29.4944
5292,220.500,33.0102,0.5228
5293,220.542,33.0241,0.3626
5294,220.583,10.0753,25.2134
5295,220.625,10.0780,0.0817
5296,220.667,19.4647,11.7611
5297,220.708,19.5533,0.1546
5298,220.750,19.5441,0.1623
5299,220.792,14.3892,6.8142
5300,220.833,14.3522,0.1410
5301,220.875,13.5573,2.7136
5302,220.917,13.6130,0.1428
5303,220.958,13.5356,0.1236
5304,221.000,67.9678,55.1549
5305,221.042,68.1469,0.9010
5306,221.083,31.8801,38.0861
5307,221.125,31.8846,0.2263
5308,221.167,31.9159,0.2072
5309,221.208,21.4408,10.5227
5310,221.250,21.4747,0.1437
5311,221.292,21.4440,0.1451
5312,221.333,21.9284,1.4326
5313,221.375,21.9570,0.2007
5314,221.417,22.7772,1.3754
5315,221.458,22.8127,0.1003
5316,221.500,22.8686,0.0660
5317,221.542,21.8284,1.6921
5318,221.583,21.8519,0.2518
5319,221.625,22.2492,1.6922
5320,221.667,22.2928,0.0817
5321,221.708,22.2993,0.0108
5322,221.750,32.2146,34.3547
5323,221.792,32.2613,0.3704
5324,221.833,32.3259,3.1165
5325,221.875,32.3913,0.1791
5326,221.917,32.4009,0.0723
5327,221.958,32.6203,2.9445
5328,222.000,32.6023,0.0687
5329,222.042,32.3657,1.9494
5330,222.083,32.3578,0.1511
5331,222.125,32.3449,0.1521
5332,222.167,32.2659,3.5058
5333,222.208,32.2461,0.1014
5334,222.250,32.7774,2.0533
5335,222.292,32.7650,0.0837
5336,222.333,32.7988,0.0356
5337,222.375,32.3033,3.7391
5338,222.417,32.3027,0.2335
5339,222.458,32.6955,3.1164
5340,222.500,32.7249,0.1249
5341,222.542,32.7369,0.1274
5342,222.583,31.0326,2.9892
5343,222.625,31.0192,0.1629
5344,222.667,31.3995,2.7582
5345,222.708,31.4402,0.1121
5346,222.750,31.4441,0.1452
5347,222.792,29.9972,3.0368
5348,222.833,29.9957,0.1428
