seconds,rms_dbfs,first_difference_db,positive_db_rise
114.960,-10.51661,-17.21508,0.43837
114.970,-9.69703,-17.39174,0.81959
114.980,-9.37344,-17.71044,0.32359
114.990,-9.54093,-18.14355,0.00000
115.000,-10.10050,-18.53578,0.00000
115.010,-9.58784,-18.84122,0.51266
115.020,-9.61783,-19.64397,0.00000
115.030,-9.92880,-20.17889,0.00000
115.040,-9.45946,-20.18507,0.46935
115.050,-10.05144,-20.45125,0.00000
115.060,-10.45140,-20.70215,0.00000
115.070,-10.12367,-20.34524,0.68463
115.080,-10.13721,-19.96333,0.38191
115.090,-10.26265,-19.82694,0.13639
115.100,-9.11517,-20.04142,1.14748
115.110,-8.68897,-19.92901,0.53861
115.120,-8.80493,-19.48051,0.44850
115.130,-8.54516,-19.12167,0.61862
115.140,-8.78275,-17.94000,1.18167
115.150,-9.11805,-16.90212,1.03788
115.160,-9.60602,-16.79239,0.10973
115.170,-9.21755,-17.42047,0.38847
115.180,-9.63311,-18.38918,0.00000
115.190,-10.20070,-19.27601,0.00000
115.200,-10.93843,-21.15211,0.00000
115.210,-13.19668,-23.91801,0.00000
115.220,-15.07329,-25.56440,0.00000
115.230,-16.26236,-27.17118,0.00000
115.240,-15.15849,-29.11045,1.10387
115.250,-15.26368,-30.76966,0.00000
115.260,-16.19200,-32.64527,0.00000
115.270,-16.48894,-33.45480,0.00000
115.280,-17.01549,-33.91454,0.00000
115.290,-17.45226,-34.17827,0.00000
115.300,-17.60699,-34.69755,0.00000
115.310,-17.89594,-35.16569,0.00000
115.320,-17.74288,-34.48075,0.83800
115.330,-17.63387,-34.72987,0.10901
115.340,-16.88859,-34.23739,1.23775
115.350,-16.26764,-34.01436,0.84399
115.360,-16.34318,-34.78663,0.00000
115.370,-16.03403,-35.37251,0.30914
115.380,-16.01120,-32.17724,3.21811
115.390,-17.40082,-29.60401,2.57323
115.400,-20.14887,-29.06473,0.53928
115.410,-21.55691,-30.64006,0.00000
115.420,-19.47603,-34.38439,2.08087
115.430,-17.73686,-36.04161,1.73917
115.440,-16.91505,-36.15339,0.82182
115.450,-16.64475,-37.19204,0.27029
115.460,-17.24653,-39.12974,0.00000
115.470,-17.30816,-41.27404,0.00000
115.480,-16.62014,-41.96687,0.68802
115.490,-16.50283,-42.04303,0.11730
115.500,-16.44792,-41.94099,0.15696
115.510,-16.32979,-41.75096,0.30815
115.520,-16.16106,-41.65200,0.26769
115.530,-15.98930,-41.76404,0.17176
115.540,-15.93747,-41.62424,0.19164
115.550,-15.77958,-41.08560,0.69652
115.560,-15.67375,-41.08355,0.10788
115.570,-15.68344,-41.27219,0.00000
115.580,-15.57826,-40.81113,0.56625
115.590,-15.53369,-40.80697,0.04873
115.600,-15.62780,-41.32913,0.00000
115.610,-15.52529,-36.63777,4.79387
115.620,-15.46101,-32.16170,4.54034
115.630,-15.82561,-31.13786,1.02384
115.640,-16.14994,-30.13312,1.00474
115.650,-15.94450,-29.70336,0.63520
115.660,-15.85314,-30.78805,0.09136
115.670,-16.06524,-30.66436,0.12369
115.680,-15.98020,-30.90418,0.08504
115.690,-15.97781,-31.16131,0.00239
115.700,-16.21895,-30.95516,0.20615
115.710,-16.06490,-31.64305,0.15406
115.720,-15.96410,-32.41501,0.10080
115.730,-16.11521,-32.42029,0.00000
115.740,-16.06453,-32.14480,0.32618
115.750,-16.01936,-32.20855,0.04517
115.760,-16.04535,-32.21347,0.00000
115.770,-15.96055,-32.97565,0.08480
115.780,-15.87117,-32.91229,0.15275
115.790,-15.87924,-32.42808,0.48421
115.800,-16.01636,-33.23533,0.00000
115.810,-16.32601,-33.90400,0.00000
115.820,-16.52125,-33.58747,0.31653
115.830,-16.53309,-33.58104,0.00643
115.840,-16.77121,-33.97279,0.00000
115.850,-16.99451,-34.59400,0.00000
115.860,-17.13657,-36.14850,0.00000
115.870,-17.41642,-37.74147,0.00000
115.880,-17.65177,-39.91199,0.00000
115.890,-18.60571,-42.00160,0.00000
115.900,-19.96370,-43.32555,0.00000
115.910,-20.68736,-44.17115,0.00000
115.920,-21.02271,-45.70920,0.00000
115.930,-21.42586,-46.30676,0.00000
115.940,-21.74622,-46.72752,0.00000
115.950,-22.68492,-48.15492,0.00000
115.960,-25.75283,-50.58015,0.00000
115.970,-29.77340,-53.18182,0.00000
115.980,-34.16425,-54.46078,0.00000
115.990,-22.19860,-27.62459,38.80184
116.000,-11.83172,-16.35367,21.63780
116.010,-8.27638,-14.14906,5.75995
116.020,-6.70851,-14.86326,1.56787
116.030,-5.55401,-15.89473,1.15451
116.040,-5.84590,-18.00825,0.00000
116.050,-5.52595,-19.79947,0.31995
116.060,-6.04251,-20.09075,0.00000
116.070,-6.55328,-19.95401,0.13674
116.080,-5.29120,-19.85217,1.36393
116.090,-5.45989,-19.96748,0.00000
116.100,-5.81376,-19.44507,0.52241
116.110,-6.05373,-19.37580,0.06927
116.120,-6.05698,-20.65260,0.00000
116.130,-5.38886,-21.69677,0.66812
116.140,-4.72787,-21.74197,0.66099
116.150,-5.63217,-21.12789,0.61408
116.160,-6.63882,-20.50343,0.62445
116.170,-6.45791,-19.94094,0.74341
116.180,-7.91974,-19.58992,0.35102
116.190,-9.50323,-19.79566,0.00000
116.200,-8.93529,-18.18441,2.17918
116.210,-7.77119,-17.65333,1.69519
116.220,-7.98586,-19.27997,0.00000
116.230,-9.43619,-19.53738,0.00000
116.240,-7.61515,-19.34561,2.01281
116.250,-7.16430,-19.59178,0.45085
116.260,-7.77933,-20.19225,0.00000
116.270,-7.41178,-20.45479,0.36755
116.280,-8.62277,-20.16143,0.29336
116.290,-7.78859,-20.46309,0.83419
116.300,-7.13239,-19.89843,1.22086
116.310,-7.88604,-19.98735,0.00000
116.320,-7.98843,-20.78167,0.00000
116.330,-8.90361,-20.55455,0.22712
116.340,-8.19968,-20.00202,1.25646
116.350,-7.81340,-19.77376,0.61453
116.360,-8.38249,-19.69156,0.08221
116.370,-7.75130,-20.04403,0.63119
116.380,-8.21967,-20.32411,0.00000
116.390,-7.86331,-20.74896,0.35636
116.400,-7.09168,-15.85315,5.66744
116.410,-7.99078,-13.94928,1.90386
116.420,-7.81562,-14.47414,0.17516
116.430,-7.49557,-15.15537,0.32005
116.440,-6.48900,-16.92360,1.00657
116.450,-5.98345,-18.60106,0.50555
116.460,-6.04014,-19.26564,0.00000
116.470,-5.64015,-19.73183,0.39999
116.480,-6.13948,-20.38019,0.00000
116.490,-5.12537,-20.96718,1.01411
116.500,-4.47542,-20.70051,0.91663
116.510,-5.96469,-20.44947,0.25104
116.520,-6.28444,-21.04652,0.00000
116.530,-5.75679,-21.26754,0.52766
116.540,-7.45885,-20.89845,0.36909
116.550,-9.69768,-20.15920,0.73925
116.560,-8.18818,-20.31464,1.50949
116.570,-6.19661,-21.01664,1.99157
116.580,-6.81184,-21.03393,0.00000
116.590,-8.21393,-21.20616,0.00000
116.600,-7.13928,-19.93114,2.34967
116.610,-7.50007,-19.25308,0.67806
116.620,-7.77359,-20.30269,0.00000
116.630,-8.03106,-20.97848,0.00000
116.640,-9.51569,-21.39344,0.00000
116.650,-7.65777,-21.49187,1.85792
116.660,-7.21492,-20.98485,0.94986
116.670,-7.59236,-21.25210,0.00000
116.680,-7.45329,-21.91212,0.13907
116.690,-8.70104,-21.41403,0.49809
116.700,-7.58529,-20.70584,1.82394
116.710,-7.18016,-21.13504,0.40514
116.720,-7.86193,-21.57631,0.00000
116.730,-7.62657,-21.43310,0.37857
116.740,-7.93395,-21.69520,0.00000
116.750,-7.17277,-22.20446,0.76118
116.760,-7.40994,-22.04705,0.15742
116.770,-8.98621,-21.30884,0.73821
116.780,-7.89425,-21.44777,1.09196
116.790,-7.93042,-21.64993,0.00000
116.800,-8.06757,-19.41141,2.23853
116.810,-8.13307,-18.43637,0.97504
116.820,-8.04958,-19.54105,0.08350
116.830,-7.43882,-21.06908,0.61075
116.840,-6.20881,-22.46902,1.23002
116.850,-4.12875,-23.72185,2.08006
116.860,-4.68610,-24.17284,0.00000
116.870,-5.56039,-24.36724,0.00000
116.880,-4.22053,-24.93060,1.33986
116.890,-4.20609,-24.23501,0.71003
116.900,-6.78675,-22.93127,1.30374
116.910,-10.24411,-22.11690,0.81437
116.920,-7.25511,-22.60131,2.98899
116.930,-4.90738,-23.43552,2.34774
116.940,-5.37880,-23.46053,0.00000
116.950,-5.95700,-23.64983,0.00000
116.960,-4.83756,-23.39789,1.37138
116.970,-5.62487,-22.64166,0.75622
116.980,-7.47111,-22.60919,0.03248
116.990,-8.21008,-22.05832,0.55087
117.000,-8.54337,-18.68382,3.37450
117.010,-7.71687,-18.04868,1.46164
117.020,-8.13783,-20.36029,0.00000
117.030,-7.89017,-21.78672,0.24766
117.040,-7.77939,-20.85912,1.03838
117.050,-9.00392,-20.53312,0.32599
117.060,-7.77166,-21.12186,1.23226
117.070,-7.92466,-21.04125,0.08062
117.080,-8.11257,-20.86000,0.18125
117.090,-7.82114,-21.03750,0.29143
117.100,-8.73734,-18.76155,2.27596
117.110,-8.14982,-18.53772,0.81134
117.120,-7.53980,-21.38602,0.61002
117.130,-6.31109,-22.53672,1.22872
117.140,-6.49765,-23.00016,0.00000
117.150,-6.70237,-22.76934,0.23082
117.160,-4.92738,-22.24471,2.29962
117.170,-4.74610,-22.47760,0.18129
117.180,-6.35179,-22.27691,0.20069
117.190,-8.56540,-22.04420,0.23271
117.200,-7.77064,-17.22179,5.61717
117.210,-5.05733,-15.85404,4.08106
117.220,-4.65292,-16.35856,0.40441
117.230,-6.49146,-15.71651,0.64205
117.240,-6.21479,-16.59970,0.27667
117.250,-5.22037,-17.66826,0.99441
117.260,-6.79896,-17.55995,0.10831
117.270,-9.25646,-17.95600,0.00000
117.280,-8.60293,-18.42398,0.65353
117.290,-7.10391,-18.86300,1.49902
117.300,-7.70387,-18.81721,0.04579
117.310,-7.89150,-19.16178,0.00000
117.320,-7.23088,-20.42887,0.66062
117.330,-8.22583,-20.88097,0.00000
117.340,-7.72669,-20.76918,0.61092
117.350,-7.57372,-20.72220,0.19995
117.360,-9.04640,-21.16734,0.00000
117.370,-7.93161,-21.81914,1.11480
117.380,-7.96472,-21.57523,0.24391
117.390,-7.94748,-20.94186,0.65060
117.400,-8.01647,-17.85311,3.08875
117.410,-9.93966,-17.41157,0.44154
117.420,-7.87652,-20.22134,2.06313
117.430,-6.36320,-22.32828,1.51333
117.440,-5.28686,-24.19965,1.07633
117.450,-5.50181,-25.63532,0.00000
117.460,-6.35823,-25.48503,0.15029
117.470,-6.78475,-24.44431,1.04073
117.480,-7.62153,-24.52318,0.00000
117.490,-5.41275,-25.35639,2.20878
117.500,-4.14100,-24.52417,2.10397
117.510,-5.16815,-24.20297,0.32121
117.520,-6.98243,-24.55453,0.00000
117.530,-7.25783,-24.81517,0.00000
117.540,-6.66437,-25.09296,0.59346
117.550,-7.73032,-24.23191,0.86105
117.560,-8.48135,-23.27157,0.96034
117.570,-6.07357,-23.28172,2.40779
117.580,-5.58594,-24.12501,0.48762
117.590,-7.98595,-23.86088,0.26412
117.600,-8.19697,-20.32870,3.53219
117.610,-7.42328,-19.86712,1.23527
117.620,-7.61299,-21.90060,0.00000
117.630,-7.21688,-22.82238,0.39611
117.640,-6.41213,-24.14720,0.80476
117.650,-5.29412,-25.56844,1.11801
117.660,-5.10739,-25.97533,0.18673
117.670,-5.39724,-26.35450,0.00000
117.680,-5.19424,-26.90649,0.20300
117.690,-5.15737,-25.92287,1.02049
117.700,-6.47014,-23.96994,1.95293
117.710,-7.49123,-23.87151,0.09843
117.720,-6.29573,-25.44982,1.19550
117.730,-6.38537,-25.35992,0.08990
117.740,-7.33017,-25.36290,0.00000
117.750,-5.68955,-26.10695,1.64062
117.760,-5.29439,-26.24144,0.39517
117.770,-6.94517,-25.62612,0.61532
117.780,-7.68846,-25.26389,0.36223
117.790,-7.56309,-24.55072,0.83854
117.800,-8.07505,-20.08067,4.47005
117.810,-8.98356,-18.94570,1.13497
117.820,-9.07825,-21.50322,0.00000
117.830,-8.81060,-23.63277,0.26765
117.840,-9.14064,-23.11976,0.51301
117.850,-8.98605,-23.14297,0.15459
117.860,-8.42817,-22.93972,0.76113
117.870,-7.85816,-22.82941,0.68032
117.880,-7.85577,-23.20063,0.00239
117.890,-8.65758,-23.55558,0.00000
117.900,-9.56471,-22.44777,1.10781
117.910,-9.29569,-22.62151,0.26903
117.920,-8.83876,-24.88670,0.45693
117.930,-8.65775,-25.08106,0.18101
117.940,-8.53709,-24.87507,0.32665
117.950,-9.22968,-23.38307,1.49200
117.960,-8.87883,-21.89194,1.84198
117.970,-8.45349,-22.20683,0.42534
117.980,-8.91295,-23.23930,0.00000
117.990,-9.46278,-24.49901,0.00000
118.000,-8.35937,-16.08510,9.51733
118.010,-7.26878,-13.96611,3.20958
118.020,-7.51447,-14.83052,0.00000
118.030,-6.73815,-15.81793,0.77632
118.040,-6.51015,-17.55545,0.22800
118.050,-6.07008,-19.12509,0.44007
118.060,-5.25553,-20.66698,0.81455
118.070,-5.07210,-21.35297,0.18344
118.080,-5.94377,-21.47510,0.00000
118.090,-6.87775,-21.58132,0.00000
118.100,-6.49144,-21.81428,0.38631
118.110,-5.49580,-22.62027,0.99564
118.120,-4.72494,-23.91817,0.77085
118.130,-5.91378,-23.85805,0.06012
118.140,-6.56452,-23.83993,0.01813
118.150,-5.74164,-24.24420,0.82288
118.160,-7.24410,-24.09002,0.15418
118.170,-10.23201,-23.70445,0.38557
118.180,-9.82760,-23.70911,0.40441
118.190,-8.88319,-24.74164,0.94442
118.200,-8.39904,-20.58450,4.64128
118.210,-8.49189,-19.69204,0.89246
118.220,-8.84371,-22.76053,0.00000
118.230,-8.95270,-24.40695,0.00000
118.240,-8.85912,-24.97303,0.09358
118.250,-8.66091,-25.39620,0.19821
118.260,-9.31310,-25.37908,0.01713
118.270,-9.42181,-25.31577,0.06331
118.280,-8.66637,-24.93322,1.13799
118.290,-8.32439,-24.77097,0.50423
118.300,-8.51937,-23.74619,1.02478
118.310,-9.44396,-23.73161,0.01459
118.320,-9.67220,-25.22204,0.00000
118.330,-9.83220,-26.10271,0.00000
118.340,-10.06518,-26.72471,0.00000
118.350,-9.58605,-26.31520,0.88863
118.360,-9.36157,-25.84676,0.69293
118.370,-9.51033,-26.27843,0.00000
118.380,-9.99546,-26.32495,0.00000
118.390,-10.84699,-26.12224,0.20271
118.400,-9.68981,-20.58520,6.69422
118.410,-7.81192,-19.74355,2.71953
118.420,-6.93368,-22.26785,0.87824
118.430,-6.94905,-23.31258,0.00000
118.440,-6.56083,-25.23336,0.38822
118.450,-5.58780,-26.26083,0.97303
118.460,-4.76728,-26.69998,0.82052
118.470,-4.97599,-27.24395,0.00000
118.480,-5.82360,-27.01257,0.23137
118.490,-6.22778,-25.76968,1.24289
118.500,-6.17945,-24.20207,1.61595
118.510,-6.06987,-24.08751,0.22413
118.520,-5.60058,-25.25835,0.46929
118.530,-5.63063,-25.92749,0.00000
118.540,-5.90341,-26.13475,0.00000
118.550,-5.95160,-25.15201,0.98275
118.560,-6.43553,-24.63839,0.51362
118.570,-7.27091,-24.98015,0.00000
118.580,-8.36523,-25.52109,0.00000
118.590,-8.40955,-25.43268,0.08842
118.600,-8.81257,-19.27717,6.15550
118.610,-8.84077,-18.40027,0.87690
118.620,-8.81311,-20.49818,0.02766
118.630,-7.97048,-20.68265,0.84263
118.640,-7.88760,-21.06616,0.08289
118.650,-8.69675,-20.92130,0.14485
118.660,-9.48109,-21.14120,0.00000
118.670,-9.20274,-20.89777,0.52178
118.680,-9.12423,-21.07903,0.07851
118.690,-9.14131,-21.18313,0.00000
118.700,-8.63053,-19.40336,2.29056
118.710,-9.08162,-19.61609,0.00000
118.720,-8.48354,-21.85014,0.59808
118.730,-6.47559,-23.00764,2.00795
118.740,-5.58336,-23.76354,0.89223
118.750,-4.86049,-24.78551,0.72287
118.760,-4.81076,-25.12873,0.04972
118.770,-6.45071,-24.97207,0.15666
118.780,-6.76929,-26.02772,0.00000
118.790,-5.04191,-27.69940,1.72738
118.800,-4.87235,-18.57187,9.29708
118.810,-5.35209,-16.06332,2.50855
118.820,-5.48351,-15.94883,0.11450
118.830,-5.45494,-16.28388,0.02857
118.840,-5.69304,-17.54258,0.00000
118.850,-6.20452,-18.53241,0.00000
118.860,-6.50194,-19.01699,0.00000
118.870,-6.80096,-19.61940,0.00000
118.880,-7.01913,-20.44960,0.00000
118.890,-7.79510,-20.88460,0.00000
118.900,-8.38630,-20.77169,0.11291
118.910,-9.03351,-20.96823,0.00000
118.920,-8.85693,-22.33365,0.17658
118.930,-9.14256,-23.43712,0.00000
118.940,-9.42419,-23.85885,0.00000
118.950,-9.37152,-23.98172,0.05267
118.960,-9.22943,-24.39587,0.14209
118.970,-9.28370,-24.59557,0.00000
118.980,-9.46236,-25.22844,0.00000
118.990,-9.79760,-25.41937,0.00000
119.000,-9.14537,-20.00043,6.07117
119.010,-9.12121,-19.59750,0.42708
119.020,-8.21424,-24.59901,0.90698
119.030,-6.89839,-27.99872,1.31585
119.040,-6.44844,-29.26114,0.44995
119.050,-6.22790,-29.71047,0.22053
119.060,-6.34793,-30.21158,0.00000
119.070,-5.77887,-30.23011,0.56906
119.080,-5.06234,-29.99914,0.94750
119.090,-5.62248,-28.96189,1.03726
119.100,-5.66542,-25.99816,2.96372
119.110,-5.88196,-25.38209,0.61607
119.120,-6.62699,-26.91957,0.00000
119.130,-6.38696,-27.30399,0.24002
119.140,-6.32269,-27.05603,0.31224
119.150,-7.07898,-27.23027,0.00000
119.160,-7.74813,-27.46579,0.00000
119.170,-7.51070,-26.55781,1.14540
119.180,-8.02356,-26.06728,0.49053
119.190,-8.77859,-25.96268,0.10461
119.200,-9.03782,-20.27946,5.68322
119.210,-8.84520,-19.17008,1.30199
119.220,-8.51518,-21.16792,0.33002
119.230,-6.83984,-22.22934,1.67534
119.240,-5.94915,-23.77252,0.89069
119.250,-4.76763,-24.86674,1.18152
119.260,-4.68683,-24.78272,0.16481
119.270,-6.14249,-24.38049,0.40223
119.280,-5.80367,-25.04366,0.33882
119.290,-4.82799,-26.50811,0.97568
119.300,-4.48893,-24.61168,2.23548
119.310,-4.96716,-22.90917,1.70251
119.320,-6.07751,-23.83048,0.00000
119.330,-5.88635,-24.81951,0.19115
119.340,-6.22393,-24.15990,0.65961
119.350,-7.52827,-23.46138,0.69852
119.360,-7.53702,-23.07740,0.38398
119.370,-8.59051,-22.91063,0.16677
119.380,-9.31291,-22.79535,0.11528
119.390,-9.05187,-23.62067,0.26104
119.400,-8.47720,-19.96307,4.23228
119.410,-7.78139,-18.78451,1.87436
119.420,-7.92884,-21.75334,0.00000
119.430,-7.67657,-24.12203,0.25226
119.440,-7.05443,-23.70849,1.03568
119.450,-7.42559,-23.70135,0.00714
119.460,-7.55517,-23.70576,0.00000
119.470,-7.28801,-23.54324,0.42968
119.480,-7.78217,-23.58630,0.00000
119.490,-7.75434,-23.67123,0.02783
119.500,-7.70675,-22.79106,0.92776
119.510,-7.97692,-23.42835,0.00000
119.520,-8.00589,-25.44757,0.00000
119.530,-7.88131,-25.29566,0.27649
119.540,-8.30066,-24.84069,0.45498
119.550,-8.48926,-24.25882,0.58186
119.560,-7.95584,-22.81849,1.97376
119.570,-7.77804,-22.59198,0.40431
119.580,-8.23719,-23.40016,0.00000
119.590,-7.82855,-24.20909,0.40865
119.600,-6.84892,-16.31246,8.87625
119.610,-7.13343,-14.04577,2.26670
119.620,-7.56238,-14.97852,0.00000
119.630,-7.10093,-15.96867,0.46145
119.640,-6.74494,-17.43182,0.35599
119.650,-6.07084,-19.24627,0.67410
119.660,-5.40108,-20.59310,0.66977
119.670,-5.04991,-21.57648,0.35117
119.680,-5.74500,-21.85386,0.00000
119.690,-8.03350,-21.69078,0.16308
119.700,-7.71894,-21.66822,0.33712
119.710,-6.48498,-22.05598,1.23396
119.720,-6.59791,-22.95371,0.00000
119.730,-5.18974,-24.08069,1.40817
119.740,-5.12980,-24.55538,0.05994
119.750,-5.91579,-24.40058,0.15480
119.760,-5.20905,-24.66677,0.70674
119.770,-5.95749,-24.98427,0.00000
119.780,-6.43924,-25.19763,0.00000
119.790,-6.82240,-24.49776,0.69987
119.800,-7.41463,-21.70223,2.79553
119.810,-7.59656,-21.29574,0.40649
119.820,-7.65522,-23.24070,0.00000
119.830,-7.60201,-23.95065,0.05322
119.840,-8.32816,-24.43244,0.00000
119.850,-7.71613,-25.12335,0.61203
119.860,-7.99511,-24.88358,0.23977
119.870,-8.20140,-24.57890,0.30468
119.880,-8.12292,-24.47652,0.18087
119.890,-7.57088,-24.24516,0.78340
119.900,-7.78249,-23.17772,1.06744
119.910,-8.29167,-23.24628,0.00000
119.920,-7.48012,-24.97676,0.81155
119.930,-8.10078,-25.10430,0.00000
119.940,-7.99261,-24.77743,0.43503
119.950,-7.90774,-24.98599,0.08487
119.960,-7.98058,-25.57608,0.00000
119.970,-7.86274,-26.14018,0.11783
119.980,-7.38834,-25.83067,0.78392
119.990,-7.35088,-25.85156,0.03746
120.000,-8.45499,-20.92694,4.92462
120.010,-8.55821,-20.06531,0.86163
120.020,-7.51954,-22.33799,1.03867
120.030,-7.03581,-23.46213,0.48373
120.040,-6.17716,-25.41876,0.85865
120.050,-4.84723,-26.94898,1.32993
120.060,-4.74433,-27.75146,0.10289
120.070,-6.06571,-27.47643,0.27502
120.080,-5.97367,-27.73491,0.09204
120.090,-5.04091,-27.93698,0.93276
120.100,-4.73145,-26.90425,1.34219
120.110,-4.92543,-25.96320,0.94105
120.120,-6.07922,-26.04173,0.00000
120.130,-5.97364,-26.46450,0.10557
120.140,-6.63168,-26.06044,0.40407
120.150,-8.41124,-25.28487,0.77557
120.160,-7.91832,-25.43901,0.49292
120.170,-8.44275,-25.45669,0.00000
120.180,-8.91554,-25.42277,0.03392
120.190,-7.93334,-24.92335,1.48162
120.200,-8.49402,-20.04383,4.87952
120.210,-8.03812,-19.12000,1.37972
120.220,-8.30448,-22.06800,0.00000
120.230,-9.11495,-23.84860,0.00000
120.240,-7.75743,-22.75739,2.44872
120.250,-8.37597,-22.59125,0.16614
120.260,-8.84928,-23.51024,0.00000
120.270,-8.44370,-23.44367,0.47216
120.280,-8.26813,-23.02993,0.58930
120.290,-8.11689,-23.23917,0.15124
120.300,-8.80186,-20.04274,3.19644
120.310,-9.24589,-20.23006,0.00000
120.320,-8.15085,-25.61708,1.09505
120.330,-7.37503,-27.42543,0.77581
120.340,-6.13033,-27.27324,1.39688
120.350,-5.42746,-26.44058,1.53553
120.360,-5.17664,-24.86506,1.82634
120.370,-5.86545,-23.97797,0.88709
120.380,-7.31639,-24.57521,0.00000
120.390,-5.47682,-26.44485,1.83958
120.400,-4.58745,-18.71912,8.61510
120.410,-5.39392,-15.70740,3.01171
120.420,-5.53540,-15.78049,0.00000
120.430,-5.57427,-16.18273,0.00000
120.440,-6.71854,-16.85229,0.00000
120.450,-7.52041,-18.02051,0.00000
120.460,-8.57081,-18.57322,0.00000
120.470,-9.43803,-18.56363,0.00959
120.480,-9.20201,-18.98296,0.23602
120.490,-9.17486,-19.59258,0.02714
120.500,-8.99866,-19.71323,0.17621
120.510,-8.08434,-20.81894,0.91432
120.520,-8.09953,-22.17937,0.00000
120.530,-7.93085,-21.88907,0.45897
120.540,-7.74768,-21.97130,0.18317
120.550,-9.07482,-23.00300,0.00000
120.560,-9.04999,-23.79380,0.02483
120.570,-8.98493,-23.82582,0.06505
120.580,-8.87820,-23.56546,0.36708
120.590,-8.90543,-23.80126,0.00000
120.600,-8.99782,-18.58441,5.21685
120.610,-8.98391,-17.67003,0.92829
120.620,-8.01161,-21.50712,0.97230
120.630,-6.77535,-24.91759,1.23626
120.640,-6.10379,-27.16636,0.67156
120.650,-6.09630,-28.29299,0.00749
120.660,-5.66793,-27.45670,1.26466
120.670,-5.70412,-26.77612,0.68058
120.680,-7.08249,-27.12698,0.00000
120.690,-5.29713,-27.71686,1.78536
120.700,-4.28192,-26.25571,2.47636
120.710,-5.05648,-25.69199,0.56372
120.720,-5.35748,-26.73898,0.00000
120.730,-5.77066,-26.97226,0.00000
120.740,-5.91476,-26.64417,0.32809
120.750,-5.89152,-26.33205,0.33537
120.760,-7.36142,-25.79241,0.53964
120.770,-8.64828,-25.70648,0.08593
120.780,-9.91067,-25.41728,0.28920
120.790,-12.03875,-25.23091,0.18637
120.800,-10.20351,-20.62466,6.44150
120.810,-9.20662,-19.74125,1.88029
120.820,-8.72805,-22.08123,0.47857
120.830,-7.80005,-23.39273,0.92800
120.840,-7.03506,-25.00877,0.76499
120.850,-5.54151,-26.30816,1.49355
120.860,-5.46512,-27.28540,0.07639
120.870,-6.15644,-27.49960,0.00000
120.880,-5.67491,-27.92386,0.48153
120.890,-5.27246,-27.33134,0.99497
120.900,-5.10899,-25.28457,2.21024
120.910,-5.92863,-24.84509,0.43949
120.920,-7.20493,-25.69646,0.00000
120.930,-7.04763,-25.30954,0.54422
120.940,-7.05577,-24.78735,0.52219
120.950,-7.87579,-24.83423,0.00000
120.960,-7.93408,-24.80033,0.03390
120.970,-8.32753,-24.59890,0.20143
120.980,-8.83940,-24.33901,0.25989
120.990,-8.39989,-23.13292,1.64560
121.000,-8.69366,-19.92246,3.21046
121.010,-8.68771,-18.61843,1.30998
121.020,-9.20225,-20.49239,0.00000
121.030,-9.74125,-22.75559,0.00000
121.040,-9.42449,-22.63494,0.43741
121.050,-8.72185,-22.86578,0.70264
121.060,-8.27647,-22.63758,0.67358
121.070,-8.72007,-22.23704,0.40054
121.080,-8.73269,-22.31904,0.00000
121.090,-8.56972,-22.36831,0.16297
121.100,-8.92994,-21.72282,0.64549
121.110,-9.23496,-22.21692,0.00000
121.120,-9.37428,-23.57000,0.00000
121.130,-9.47789,-23.91315,0.00000
121.140,-9.48750,-23.75506,0.15809
121.150,-9.65246,-23.00855,0.74650
121.160,-9.60600,-21.82051,1.23450
121.170,-9.43593,-21.68370,0.30688
121.180,-9.23828,-22.49374,0.19765
121.190,-9.83424,-23.64746,0.00000
121.200,-8.61071,-16.26838,8.60261
121.210,-7.30125,-13.94733,3.63052
121.220,-7.75102,-14.61209,0.00000
121.230,-6.95238,-15.81683,0.79864
121.240,-6.01978,-17.36574,0.93260
121.250,-6.26790,-18.72461,0.00000
121.260,-5.60039,-20.04383,0.66751
121.270,-5.26107,-20.55734,0.33932
121.280,-6.17706,-21.27146,0.00000
121.290,-6.42224,-21.56491,0.00000
121.300,-5.90202,-21.59282,0.52022
121.310,-5.28785,-22.01800,0.61417
121.320,-5.08634,-22.78091,0.20151
121.330,-4.99149,-23.42356,0.09485
121.340,-5.16293,-23.93472,0.00000
121.350,-6.10936,-23.90943,0.02529
121.360,-6.73138,-23.86313,0.04630
121.370,-7.36699,-23.99704,0.00000
121.380,-8.30916,-23.23178,0.76526
121.390,-9.55605,-23.14459,0.08719
121.400,-10.05040,-20.63115,2.51344
121.410,-9.93695,-19.80612,0.93847
121.420,-10.95209,-22.00538,0.00000
121.430,-11.20139,-23.40819,0.00000
121.440,-10.33163,-23.69100,0.86976
121.450,-9.78962,-23.72526,0.54201
121.460,-9.63289,-23.60022,0.28176
121.470,-9.74062,-23.71701,0.00000
121.480,-9.65162,-23.85391,0.08900
121.490,-10.24328,-23.75732,0.09659
121.500,-10.75503,-22.60265,1.15467
121.510,-10.22233,-22.42825,0.70711
121.520,-10.02987,-23.21954,0.19245
121.530,-9.68075,-23.34855,0.34913
121.540,-10.16588,-24.10077,0.00000
121.550,-10.52956,-24.54172,0.00000
121.560,-9.84804,-23.95793,1.26531
121.570,-9.40258,-23.76023,0.64317
121.580,-9.55302,-24.16875,0.00000
121.590,-9.98807,-24.73473,0.00000
121.600,-9.48783,-20.42497,4.81000
