frame,pts_seconds,gray_mean,mean_absolute_difference
1689,67.560,89.4547,4.7213
1690,67.600,88.8724,4.5418
1691,67.640,88.8746,4.6669
1692,67.680,88.9597,4.3427
1693,67.720,89.0149,4.7773
1694,67.760,88.6391,5.7715
1695,67.800,88.3326,7.0263
1696,67.840,87.2981,7.6859
1697,67.880,86.8769,5.7742
1698,67.920,109.5882,66.3253
1699,67.960,102.3508,14.8814
1700,68.000,97.4869,18.9520
1701,68.040,90.9817,20.1985
1702,68.080,84.8316,20.9283
1703,68.120,88.3390,22.6787
1704,68.160,89.3397,23.0199
1705,68.200,91.8194,19.0287
1706,68.240,94.2999,14.3567
1707,68.280,95.8558,11.4278
1708,68.320,97.8290,9.7583
1709,68.360,99.4881,7.7914
1710,68.400,100.6474,5.9945
1711,68.440,102.4024,7.0169
1712,68.480,108.0170,10.8799
1713,68.520,104.6658,11.4608
1714,68.560,106.0591,6.4610
1715,68.600,110.8160,8.9257
1716,68.640,109.2071,7.4902
1717,68.680,110.0497,5.2763
1718,68.720,111.4089,4.1788
1719,68.760,115.0620,7.3692
1720,68.800,110.8735,7.7616
1721,68.840,110.0964,4.7139
1722,68.880,108.8133,5.2437
1723,68.920,107.0658,5.0362
1724,68.960,106.5263,5.6211
1725,69.000,104.3117,7.3523
1726,69.040,103.6842,6.0410
1727,69.080,103.1769,5.7887
1728,69.120,101.9002,5.4979
1729,69.160,103.7656,5.8107
1730,69.200,108.3410,8.5036
1731,69.240,105.7666,8.4419
1732,69.280,107.2771,6.9030
1733,69.320,107.5606,6.2465
1734,69.360,109.7687,6.6180
1735,69.400,108.1376,5.7131
1736,69.440,109.4322,4.0998
1737,69.480,107.9490,4.4160
1738,69.520,113.1119,6.4007
1739,69.560,110.5016,6.9735
1740,69.600,110.1906,4.2480
1741,69.640,112.7301,8.8284
1742,69.680,108.2291,8.9417
1743,69.720,104.7849,8.5074
1744,69.760,62.4919,65.7916
1745,69.800,64.3002,13.2724
1746,69.840,65.6083,12.6222
1747,69.880,67.2267,16.1910
1748,69.920,68.7828,17.0522
1749,69.960,70.4816,15.8635
1750,70.000,71.9852,15.2467
1751,70.040,71.5810,13.5397
1752,70.080,70.5644,11.6766
1753,70.120,70.4462,12.3069
1754,70.160,69.7072,12.3987
1755,70.200,70.8159,12.9611
1756,70.240,69.6449,14.8252
1757,70.280,93.0766,37.4103
1758,70.320,92.6197,2.8392
1759,70.360,66.8131,39.7192
1760,70.400,65.0741,25.8769
1761,70.440,63.8675,25.9383
1762,70.480,62.9281,15.7312
1763,70.520,64.0583,18.4640
1764,70.560,65.5086,19.7583
1765,70.600,69.2336,19.6935
1766,70.640,70.4369,12.8427
1767,70.680,71.4384,10.8718
1768,70.720,68.9614,20.8902
1769,70.760,64.3679,19.2417
1770,70.800,62.4684,13.3826
1771,70.840,63.2472,9.1971
1772,70.880,64.3094,11.1024
1773,70.920,66.6553,14.8870
1774,70.960,69.5797,15.9169
1775,71.000,71.1793,14.4126
1776,71.040,71.7808,14.0793
1777,71.080,71.5959,15.7108
1778,71.120,70.4992,19.3989
1779,71.160,71.1476,25.4640
1780,71.200,77.6244,31.6990
1781,71.240,79.7401,28.9910
1782,71.280,82.0656,23.9610
1783,71.320,82.3287,18.5840
1784,71.360,80.4031,13.8667
1785,71.400,77.2852,10.0395
1786,71.440,76.6915,12.4999
1787,71.480,77.9248,17.0503
1788,71.520,77.7801,17.7206
1789,71.560,76.6622,13.3506
1790,71.600,76.4940,10.6831
1791,71.640,75.1391,13.8153
1792,71.680,73.2784,8.3035
1793,71.720,73.5757,3.7012
1794,71.760,74.6180,9.9547
1795,71.800,75.9069,10.6104
1796,71.840,77.0026,12.0527
1797,71.880,75.7806,16.1208
1798,71.920,76.2189,17.2381
1799,71.960,78.5026,18.2712
1800,72.000,81.1472,19.6876
1801,72.040,81.7397,12.8727
1802,72.080,82.0861,13.5122
1803,72.120,78.4249,18.6297
1804,72.160,70.7497,18.9478
1805,72.200,65.8801,14.4411
1806,72.240,62.7088,15.9522
1807,72.280,61.2101,11.1881
1808,72.320,61.1423,5.5699
1809,72.360,60.3280,6.9321
1810,72.400,59.8600,8.1170
1811,72.440,59.7031,7.7101
1812,72.480,63.3514,15.3466
1813,72.520,65.7979,16.8744
1814,72.560,67.9540,10.7740
1815,72.600,69.1600,7.7033
1816,72.640,70.8069,6.3787
1817,72.680,74.1449,10.5678
1818,72.720,74.9375,11.4339
1819,72.760,75.7623,11.0935
1820,72.800,78.0268,10.6633
1821,72.840,78.1562,8.5590
1822,72.880,77.5874,7.0072
1823,72.920,79.1695,12.6292
1824,72.960,80.2398,16.5847
1825,73.000,67.2856,44.6543
1826,73.040,70.9562,21.4520
1827,73.080,75.1406,22.0121
1828,73.120,78.6525,24.8433
1829,73.160,82.7194,26.2481
1830,73.200,82.7428,21.0038
1831,73.240,82.5278,13.5421
1832,73.280,83.6597,14.1193
1833,73.320,83.6637,10.6959
1834,73.360,85.9826,11.3704
1835,73.400,88.5336,19.3820
1836,73.440,91.1364,25.8118
1837,73.480,86.5051,21.1048
1838,73.520,83.9790,20.5181
1839,73.560,79.0685,23.8133
1840,73.600,73.6921,23.6638
1841,73.640,68.4566,24.7124
1842,73.680,59.0548,23.5529
1843,73.720,48.5680,22.2010
1844,73.760,42.5013,18.3439
1845,73.800,40.0090,19.8881
1846,73.840,55.4888,25.8165
1847,73.880,80.6885,26.8022
1848,73.920,78.9003,5.3545
1849,73.960,82.9217,37.8233
1850,74.000,82.3738,9.7571
1851,74.040,87.4943,9.6340
1852,74.080,85.0466,10.7555
1853,74.120,65.6311,46.2002
1854,74.160,63.7040,18.2581
1855,74.200,56.4981,19.9015
1856,74.240,51.0940,46.7885
1857,74.280,86.9553,58.9799
1858,74.320,107.7438,39.3996
1859,74.360,117.0351,29.2124
1860,74.400,111.8256,17.2567
1861,74.440,104.9417,17.7734
1862,74.480,89.9472,21.3840
1863,74.520,81.7740,22.5112
1864,74.560,69.7835,19.0538
1865,74.600,68.0694,16.6245
1866,74.640,59.2932,22.4526
1867,74.680,59.7995,17.3112
1868,74.720,58.0351,17.1897
1869,74.760,62.7499,15.2088
1870,74.800,65.6221,16.5153
1871,74.840,71.8524,18.8642
1872,74.880,68.3130,27.4773
1873,74.920,65.9155,23.9413
1874,74.960,63.7211,15.8077
1875,75.000,63.2727,5.7076
1876,75.040,61.8497,14.9798
1877,75.080,57.8381,17.4926
1878,75.120,54.2558,17.2337
1879,75.160,54.3433,17.4910
1880,75.200,51.1988,16.2286
1881,75.240,48.3135,17.5741
1882,75.280,42.9675,15.3721
1883,75.320,39.6182,7.6638
1884,75.360,38.2738,6.9860
1885,75.400,36.5263,8.2006
1886,75.440,33.7437,9.1740
1887,75.480,30.3694,10.6331
1888,75.520,27.9006,11.8565
1889,75.560,26.0985,9.9663
1890,75.600,24.3465,6.3810
1891,75.640,25.5549,5.2045
1892,75.680,27.6342,11.6579
1893,75.720,31.2649,15.1930
1894,75.760,36.3146,15.5576
1895,75.800,40.8737,13.6977
1896,75.840,42.9728,6.6806
1897,75.880,44.0172,10.5462
1898,75.920,45.5385,13.6774
1899,75.960,46.1260,14.3717
1900,76.000,45.3179,14.0264
1901,76.040,90.1896,66.1624
1902,76.080,90.5578,6.0272
1903,76.120,90.7707,6.0438
1904,76.160,91.1285,5.7323
1905,76.200,91.6456,6.2396
1906,76.240,91.5374,5.6491
1907,76.280,91.6956,5.5026
1908,76.320,92.1356,5.3442
1909,76.360,92.1729,5.3797
1910,76.400,92.4683,5.2415
1911,76.440,91.8651,5.4641
1912,76.480,102.1869,16.2985
1913,76.520,91.0217,17.9948
1914,76.560,99.7720,18.3581
1915,76.600,87.7081,21.2497
1916,76.640,99.8137,21.4480
1917,76.680,88.0172,21.7997
1918,76.720,95.6320,19.4509
1919,76.760,81.5619,19.0453
1920,76.800,92.4999,16.4317
1921,76.840,79.8606,15.2152
1922,76.880,91.7824,14.8185
1923,76.920,80.9883,17.0092
1924,76.960,94.1058,18.1812
1925,77.000,84.3131,19.1092
1926,77.040,84.4877,41.5319
1927,77.080,72.9425,13.3194
1928,77.120,83.9033,13.2914
1929,77.160,73.0106,12.8153
1930,77.200,84.2144,13.5624
1931,77.240,73.0689,13.6094
1932,77.280,84.4626,13.2247
1933,77.320,73.2692,13.2954
1934,77.360,84.3317,13.0951
1935,77.400,73.4896,12.6441
1936,77.440,84.4521,12.6129
1937,77.480,74.0085,12.7050
1938,77.520,84.9571,12.6254
1939,77.560,74.2588,12.3918
1940,77.600,85.3275,12.9576
1941,77.640,74.5833,12.1599
1942,77.680,85.0651,11.5417
1943,77.720,74.7741,11.5347
1944,77.760,85.2924,11.6683
1945,77.800,74.5940,11.9794
1946,77.840,85.2997,11.6910
1947,77.880,74.7279,11.8614
1948,77.920,85.2251,11.6814
1949,77.960,74.8324,11.4672
1950,78.000,85.1902,11.4566
1951,78.040,74.7760,11.4708
1952,78.080,85.1436,11.4437
1953,78.120,74.9561,11.2744
1954,78.160,85.4958,11.5731
1955,78.200,74.9615,11.6631
1956,78.240,84.9320,11.1761
1957,78.280,74.8983,11.0535
1958,78.320,85.0785,11.2950
1959,78.360,74.9284,11.4579
1960,78.400,85.2298,11.2222
1961,78.440,74.6553,11.8083
1962,78.480,84.7068,11.2424
1963,78.520,74.5960,11.3046
1964,78.560,84.7245,10.9663
1965,78.600,74.6328,11.3556
1966,78.640,85.2930,11.6542
1967,78.680,74.8255,11.6011
1968,78.720,86.1485,12.3739
1969,78.760,74.9844,12.3819
1970,78.800,87.7084,13.6625
1971,78.840,75.2434,13.6403
1972,78.880,89.8819,15.7279
1973,78.920,75.3930,15.5488
1974,78.960,91.9326,17.4456
1975,79.000,75.6647,17.5330
1976,79.040,93.9087,19.4268
1977,79.080,75.7140,19.4322
1978,79.120,105.3613,43.2006
1979,79.160,87.5043,18.2576
1980,79.200,74.8272,39.6169
1981,79.240,82.3622,36.3771
1982,79.280,39.4628,43.4479
1983,79.320,44.8740,19.0910
1984,79.360,44.8391,13.9794
1985,79.400,40.2469,16.2174
1986,79.440,36.1749,12.1682
1987,79.480,34.3235,9.8655
1988,79.520,33.0723,8.6169
1989,79.560,32.8778,11.3218
1990,79.600,36.5626,13.2126
1991,79.640,41.6851,15.5228
1992,79.680,44.0842,15.2672
1993,79.720,45.6249,12.4897
1994,79.760,47.2857,7.6512
1995,79.800,47.6559,4.5841
1996,79.840,48.6075,6.3113
1997,79.880,48.8632,3.5847
1998,79.920,48.7437,3.8890
1999,79.960,48.3064,4.1628
2000,80.000,48.8646,2.3878
2001,80.040,49.2776,4.8788
2002,80.080,49.6751,5.0417
2003,80.120,70.8548,43.7879
2004,80.160,71.9158,5.8135
2005,80.200,72.4350,6.0647
2006,80.240,74.3098,7.8709
2007,80.280,74.1726,7.9517
2008,80.320,76.2095,8.9890
2009,80.360,79.5527,11.3456
2010,80.400,81.6756,12.8497
2011,80.440,83.8101,12.9831
2012,80.480,84.7267,7.3240
2013,80.520,83.6981,26.7949
2014,80.560,89.6037,57.8321
2015,80.600,55.6661,53.7745
2016,80.640,55.8949,17.6508
2017,80.680,56.4714,18.3197
2018,80.720,55.1653,16.8679
2019,80.760,55.8326,12.1358
2020,80.800,56.9692,9.3924
2021,80.840,57.1160,11.3138
2022,80.880,62.4407,21.8256
2023,80.920,80.6215,31.4253
2024,80.960,87.1688,31.0664
2025,81.000,86.1308,10.1153
2026,81.040,85.2174,9.1538
2027,81.080,84.0551,8.2910
2028,81.120,83.3647,7.3607
2029,81.160,82.6086,6.0406
2030,81.200,82.1462,5.1679
2031,81.240,81.5333,7.3501
2032,81.280,93.0248,19.6215
2033,81.320,81.1111,21.3460
2034,81.360,91.4311,22.9276
2035,81.400,78.3363,22.3158
2036,81.440,86.0951,20.8652
2037,81.480,70.3752,25.1199
2038,81.520,76.8415,23.2542
2039,81.560,64.1606,21.5949
2040,81.600,75.0203,22.8306
2041,81.640,66.0885,24.3772
2042,81.680,76.5481,19.2765
2043,81.720,69.3940,14.5387
2044,81.760,60.9993,36.8314
2045,81.800,78.0158,52.1097
2046,81.840,87.8506,47.2565
2047,81.880,75.7338,18.3931
2048,81.920,80.8738,21.3733
2049,81.960,70.5860,24.4297
2050,82.000,70.8344,20.7422
2051,82.040,63.8919,21.4241
2052,82.080,68.2032,20.1438
2053,82.120,64.9519,18.3697
2054,82.160,69.5225,16.2170
2055,82.200,67.9993,19.3410
2056,82.240,67.2794,22.3547
2057,82.280,61.4635,21.8530
2058,82.320,64.3467,20.7072
2059,82.360,60.6412,21.3020
2060,82.400,65.5384,20.5235
2061,82.440,62.9326,18.4560
2062,82.480,64.5255,13.7157
2063,82.520,67.4300,13.0958
2064,82.560,70.5970,15.5855
2065,82.600,73.4286,16.0098
2066,82.640,75.8158,15.0446
2067,82.680,77.7963,12.3664
2068,82.720,78.5044,11.2331
2069,82.760,76.4739,11.3372
2070,82.800,74.5787,10.7746
2071,82.840,71.5555,13.7090
2072,82.880,70.0703,14.3360
2073,82.920,65.9188,14.8395
2074,82.960,63.1124,15.9456
2075,83.000,60.0406,13.2119
2076,83.040,58.3962,7.5742
2077,83.080,61.9279,13.1180
2078,83.120,66.5222,22.5740
2079,83.160,71.3094,20.5390
2080,83.200,75.1317,13.6543
2081,83.240,74.4408,6.5152
2082,83.280,73.4951,9.0837
2083,83.320,72.4835,8.6332
2084,83.360,71.4381,6.4884
2085,83.400,70.2408,5.3344
2086,83.440,70.4524,5.2883
2087,83.480,70.9916,11.1399
2088,83.520,70.8665,14.7490
2089,83.560,70.8240,16.5479
2090,83.600,70.7011,17.5907
2091,83.640,70.3560,18.3637
2092,83.680,70.9835,17.5323
2093,83.720,71.9522,18.6170
2094,83.760,70.0596,16.9344
2095,83.800,69.5815,12.1913
2096,83.840,69.2276,13.9103
2097,83.880,69.2613,6.4083
2098,83.920,68.0660,7.4763
2099,83.960,68.2265,5.7299
2100,84.000,70.9042,17.3290
2101,84.040,70.3276,17.7541
2102,84.080,71.1023,19.1894
2103,84.120,71.7804,11.1549
2104,84.160,74.3453,17.9533
2105,84.200,77.3367,17.8808
2106,84.240,76.2451,18.4989
2107,84.280,75.8431,11.3697
2108,84.320,72.9689,21.5622
2109,84.360,67.0063,22.8697
2110,84.400,57.0608,24.1690
2111,84.440,49.0340,25.6386
2112,84.480,47.9805,24.9274
2113,84.520,98.4104,56.0462
2114,84.560,97.1600,5.2631
2115,84.600,96.9377,3.7866
2116,84.640,97.1203,4.0020
2117,84.680,96.6511,4.2428
2118,84.720,96.5946,4.3708
2119,84.760,96.6227,3.6595
2120,84.800,65.2785,39.7002
2121,84.840,63.7200,12.1901
2122,84.880,61.0196,9.6581
2123,84.920,56.1730,10.3995
2124,84.960,62.8066,19.1489
2125,85.000,55.8002,16.1146
2126,85.040,47.8011,14.5762
2127,85.080,42.2932,12.1340
2128,85.120,38.2767,8.2510
2129,85.160,38.2872,2.3533
2130,85.200,40.0639,3.8956
2131,85.240,40.8614,2.3633
2132,85.280,43.8647,6.7872
2133,85.320,47.2897,9.1849
2134,85.360,53.1885,13.8195
2135,85.400,62.7665,18.8319
2136,85.440,69.7531,16.2678
2137,85.480,73.5397,13.2026
2138,85.520,73.5934,15.3038
2139,85.560,73.0599,15.3244
2140,85.600,71.6481,11.5608
2141,85.640,69.5811,9.2592
2142,85.680,52.8418,22.0679
2143,85.720,49.3022,9.1030
2144,85.760,46.9130,11.4414
2145,85.800,46.1019,5.9343
2146,85.840,46.0871,9.0106
2147,85.880,47.4931,10.7572
2148,85.920,47.5499,8.4677
2149,85.960,47.6642,8.6938
2150,86.000,48.8732,8.8559
2151,86.040,49.9083,7.5117
2152,86.080,51.9674,11.4967
2153,86.120,54.1536,15.0227
2154,86.160,53.4763,16.0988
2155,86.200,51.7219,15.9279
2156,86.240,51.0665,17.8095
2157,86.280,51.6108,18.6571
2158,86.320,50.2808,19.7474
2159,86.360,46.3594,19.6953
2160,86.400,40.9933,17.8777
2161,86.440,35.5153,17.6917
2162,86.480,32.5381,13.4033
2163,86.520,31.2365,8.0490
2164,86.560,30.8056,6.9057
2165,86.600,29.9909,11.2314
2166,86.640,30.4103,15.3024
2167,86.680,30.7069,11.0483
2168,86.720,34.5484,15.5687
2169,86.760,39.1556,14.5747
2170,86.800,39.5345,9.5822
2171,86.840,40.4717,7.8429
2172,86.880,42.3153,9.8108
2173,86.920,40.6869,8.1915
2174,86.960,42.2617,6.6432
2175,87.000,45.6206,7.6051
2176,87.040,49.0910,9.2043
2177,87.080,53.2139,10.9922
2178,87.120,63.2224,18.3014
2179,87.160,77.0725,23.1197
2180,87.200,97.7447,31.8144
2181,87.240,95.8328,28.3844
2182,87.280,102.6380,28.5215
2183,87.320,92.6417,52.4963
2184,87.360,92.5449,37.1745
2185,87.400,92.3985,3.4102
2186,87.440,92.3028,3.6611
2187,87.480,93.0939,4.8274
2188,87.520,92.1256,5.3626
2189,87.560,95.8467,9.1535
2190,87.600,95.2991,5.0687
2191,87.640,95.0896,4.7284
2192,87.680,94.5535,4.3433
2193,87.720,94.4731,3.7197
2194,87.760,93.9496,4.1597
2195,87.800,93.8665,3.0780
2196,87.840,93.9691,2.8972
2197,87.880,93.8872,4.1858
2198,87.920,93.9858,4.4012
2199,87.960,94.2832,3.6840
2200,88.000,95.1199,2.7023
2201,88.040,95.3053,3.2514
2202,88.080,95.2535,3.1542
2203,88.120,94.9674,3.2215
2204,88.160,95.0486,4.4487
2205,88.200,94.2763,5.0155
2206,88.240,94.2038,5.2119
2207,88.280,94.5494,4.8710
2208,88.320,94.0036,5.7512
2209,88.360,94.4619,6.2749
2210,88.400,94.5142,5.7390
2211,88.440,94.7302,6.4488
2212,88.480,95.0581,5.9875
2213,88.520,95.0724,6.3156
2214,88.560,107.4815,24.4899
2215,88.600,90.8465,22.4397
2216,88.640,107.7802,21.7831
2217,88.680,90.8237,21.9168
2218,88.720,106.9068,22.0617
2219,88.760,91.5200,22.5182
2220,88.800,106.6605,22.5837
2221,88.840,90.5136,21.8947
2222,88.880,105.9655,20.9006
2223,88.920,90.2481,21.0359
2224,88.960,105.5711,19.8446
2225,89.000,89.8304,20.1271
2226,89.040,105.1710,19.8157
2227,89.080,90.2508,19.6922
2228,89.120,104.6692,19.1628
2229,89.160,89.6840,19.2622
2230,89.200,104.6545,18.6476
2231,89.240,89.4391,18.1331
2232,89.280,104.3538,18.9530
2233,89.320,89.1807,19.0300
2234,89.360,104.2477,18.9190
2235,89.400,89.3106,17.8029
2236,89.440,103.5328,18.6373
2237,89.480,88.6285,18.7884
2238,89.520,103.2619,17.4953
2239,89.560,89.0588,18.4151
2240,89.600,103.3967,18.3944
2241,89.640,88.7952,18.5984
2242,89.680,103.1306,18.3135
2243,89.720,88.5610,19.1211
2244,89.760,102.1650,19.6173
2245,89.800,87.2340,20.0637
2246,89.840,102.0091,20.5683
2247,89.880,86.2263,22.2972
2248,89.920,101.2717,21.5453
2249,89.960,86.6406,21.2572
2250,90.000,101.9387,21.9583
2251,90.040,87.5871,20.9768
2252,90.080,101.4776,20.0408
2253,90.120,87.6553,19.7831
2254,90.160,101.8171,19.8119
2255,90.200,87.4969,20.0707
2256,90.240,101.9137,19.5244
2257,90.280,88.6713,19.6983
2258,90.320,101.9824,21.5476
2259,90.360,87.9780,22.1897
2260,90.400,102.4426,21.8856
2261,90.440,142.2636,72.7444
2262,90.480,87.1797,76.9504
2263,90.520,137.2360,72.9966
2264,90.560,86.0572,74.0010
2265,90.600,138.0962,75.8519
2266,90.640,85.5928,76.9468
2267,90.680,137.2498,76.1122
2268,90.720,86.6319,75.9771
2269,90.760,139.0375,77.7356
2270,90.800,86.5379,78.0119
2271,90.840,136.6206,76.3236
2272,90.880,86.3924,75.6681
2273,90.920,138.9871,77.5958
2274,90.960,86.8250,77.9243
2275,91.000,142.2428,80.9641
2276,91.040,86.1247,81.3813
2277,91.080,140.4050,79.3258
2278,91.120,85.1357,80.2207
2279,91.160,136.1960,77.0951
2280,91.200,84.6669,77.6362
2281,91.240,135.8106,77.0347
2282,91.280,83.5103,76.9160
2283,91.320,141.5617,81.6318
2284,91.360,83.3272,81.4736
2285,91.400,139.1281,79.1790
2286,91.440,83.3622,78.9198
2287,91.480,135.4788,76.3418
2288,91.520,83.5638,75.1049
2289,91.560,135.0184,74.9069
2290,91.600,83.5464,74.6405
2291,91.640,138.5548,76.6099
2292,91.680,84.3072,75.8672
2293,91.720,137.2006,74.9369
2294,91.760,86.5325,72.6924
2295,91.800,135.9663,71.9415
2296,91.840,84.8978,72.1119
2297,91.880,133.3747,71.1690
2298,91.920,86.4036,69.3426
2299,91.960,136.7192,71.6347
2300,92.000,88.2357,69.8383
2301,92.040,133.0465,67.3289
2302,92.080,87.6369,66.2431
2303,92.120,137.7129,70.3653
2304,92.160,87.1566,69.9842
2305,92.200,133.4269,66.2833
2306,92.240,87.3103,65.9966
2307,92.280,85.8443,6.4045
2308,92.320,89.6942,8.5955
2309,92.360,88.3128,4.9776
2310,92.400,88.7113,5.6206
2311,92.440,89.4227,6.1190
2312,92.480,88.2237,5.3474
2313,92.520,89.3842,7.0430
2314,92.560,90.0008,5.2657
2315,92.600,88.4593,4.9719
2316,92.640,88.8638,3.4983
2317,92.680,88.4035,3.9712
2318,92.720,88.9788,3.6293
2319,92.760,93.4722,11.7106
2320,92.800,95.3013,4.9141
2321,92.840,92.7265,5.4049
2322,92.880,93.8544,4.9081
2323,92.920,92.0469,4.8050
2324,92.960,94.7987,5.4398
2325,93.000,92.0513,6.3210
2326,93.040,94.4666,6.0421
2327,93.080,91.2399,6.3544
2328,93.120,89.0704,11.4238
2329,93.160,87.2344,5.4739
2330,93.200,88.6510,4.9658
2331,93.240,87.6205,5.4633
2332,93.280,89.3582,5.9195
2333,93.320,88.4280,5.5869
2334,93.360,90.8346,5.3762
2335,93.400,88.7991,5.7897
2336,93.440,91.3462,6.3826
2337,93.480,89.3990,6.1528
2338,93.520,91.1475,5.5254
2339,93.560,128.2063,60.0836
2340,93.600,97.4005,52.7388
2341,93.640,131.9008,55.7330
2342,93.680,97.2018,55.3961
2343,93.720,127.4810,52.4111
2344,93.760,98.4199,51.9714
2345,93.800,127.8367,52.5034
2346,93.840,99.4850,52.3909
2347,93.880,127.8731,52.2739
2348,93.920,100.0796,52.5550
2349,93.960,129.0176,52.9676
2350,94.000,101.1724,53.0640
2351,94.040,128.0224,52.3949
2352,94.080,101.6998,52.6234
2353,94.120,130.2047,53.7736
2354,94.160,102.4174,53.9412
2355,94.200,127.8734,52.8356
2356,94.240,103.2908,53.1664
2357,94.280,130.4617,54.0478
2358,94.320,104.0083,54.2640
2359,94.360,128.6872,53.5557
2360,94.400,104.9408,53.8663
2361,94.440,129.7351,54.2746
2362,94.480,105.0715,54.4384
2363,94.520,128.9104,53.9594
2364,94.560,106.0551,54.1870
2365,94.600,129.4074,54.1892
2366,94.640,106.1604,54.5373
2367,94.680,129.3390,54.2347
2368,94.720,106.3915,54.4033
2369,94.760,131.1898,55.8877
2370,94.800,106.5181,56.3622
2371,94.840,128.9339,55.2208
2372,94.880,106.9279,55.6322
2373,94.920,129.0153,55.4763
2374,94.960,107.1501,55.2744
2375,95.000,128.9158,55.3051
2376,95.040,105.4886,54.7153
2377,95.080,128.3397,54.7485
2378,95.120,106.3110,54.4237
2379,95.160,131.6849,56.5831
2380,95.200,106.7491,57.3828
2381,95.240,127.5210,55.0472
2382,95.280,106.3083,54.3506
2383,95.320,126.7110,53.7907
2384,95.360,136.2106,10.8578
2385,95.400,130.3181,8.9494
2386,95.440,137.0422,7.5490
2387,95.480,131.2735,7.5699
2388,95.520,137.9396,8.3845
2389,95.560,126.9622,11.8629
2390,95.600,133.8273,8.3683
2391,95.640,128.6382,10.2622
2392,95.680,134.4986,10.5117
2393,95.720,126.9776,8.9502
2394,95.760,135.5546,10.3803
2395,95.800,129.0992,8.9340
2396,95.840,136.2966,9.1957
2397,95.880,130.8851,18.4462
2398,95.920,127.1413,12.9837
2399,95.960,130.2656,12.1026
2400,96.000,122.5107,9.4648
2401,96.040,128.8796,9.4771
2402,96.080,124.5257,10.6965
2403,96.120,128.9120,9.3427
2404,96.160,122.3222,8.6560
2405,96.200,127.3656,8.0021
2406,96.240,122.0576,7.4235
2407,96.280,126.1642,5.8358
2408,96.320,122.0732,6.4262
2409,96.360,128.4353,8.8270
2410,96.400,121.4563,8.9967
2411,96.440,127.2387,7.4845
2412,96.480,121.6447,8.0894
2413,96.520,126.7290,7.0732
2414,96.560,125.7901,2.9864
2415,96.600,126.7301,4.0774
2416,96.640,124.2398,4.5088
2417,96.680,122.5087,6.2129
2418,96.720,121.1114,3.6888
2419,96.760,122.6702,4.3616
2420,96.800,74.4854,68.3660
2421,96.840,92.2510,27.1036
2422,96.880,79.8612,26.5201
2423,96.920,93.4310,21.3337
2424,96.960,83.2471,18.5431
2425,97.000,94.4096,18.7761
2426,97.040,82.7882,19.8017
2427,97.080,93.2047,19.1864
2428,97.120,82.7644,19.6338
2429,97.160,93.1453,19.2275
2430,97.200,85.1946,21.0562
2431,97.240,89.2942,20.5850
2432,97.280,77.7871,22.5946
2433,97.320,81.7344,21.3140
2434,97.360,73.1015,26.5683
2435,97.400,80.1047,24.6729
2436,97.440,74.4895,24.7853
2437,97.480,79.9304,22.4195
2438,97.520,72.8497,19.1292
2439,97.560,77.1549,17.4382
2440,97.600,73.4155,15.7489
2441,97.640,82.8036,14.7688
2442,97.680,80.3594,13.1201
2443,97.720,89.4025,13.0523
2444,97.760,85.8117,11.1472
2445,97.800,94.9164,11.6433
2446,97.840,91.3706,9.4248
2447,97.880,99.2022,9.5358
2448,97.920,92.7613,8.5297
2449,97.960,98.3333,8.8211
2450,98.000,91.8609,9.6431
2451,98.040,97.1096,12.6363
2452,98.080,87.1162,15.3858
2453,98.120,86.8549,17.5984
2454,98.160,69.1103,23.8973
2455,98.200,69.9490,22.7621
2456,98.240,58.4689,22.4050
2457,98.280,66.3951,25.4745
2458,98.320,62.7872,32.0522
2459,98.360,81.7825,33.8219
2460,98.400,82.7262,30.0975
2461,98.440,90.6276,20.9731
2462,98.480,94.6120,15.7246
2463,98.520,99.8447,13.6105
2464,98.560,68.3308,65.7685
2465,98.600,68.0846,15.4500
2466,98.640,68.9982,16.0692
2467,98.680,70.2888,14.1447
2468,98.720,69.5858,13.3831
2469,98.760,68.9638,9.6355
2470,98.800,68.4717,6.4894
2471,98.840,67.5721,12.0331
2472,98.880,66.3760,11.3940
2473,98.920,66.3781,7.5494
2474,98.960,66.0362,6.3636
2475,99.000,65.5417,8.8203
2476,99.040,65.0811,10.0119
2477,99.080,64.5212,8.0999
2478,99.120,64.3295,4.7478
2479,99.160,64.6467,6.0414
2480,99.200,65.9572,7.7123
2481,99.240,67.4853,8.3462
2482,99.280,69.0105,12.7583
2483,99.320,69.2844,15.7345
2484,99.360,68.4942,14.5781
2485,99.400,68.7626,14.1579
2486,99.440,68.6667,14.0365
2487,99.480,67.6800,13.7944
2488,99.520,66.4079,13.1567
2489,99.560,65.8051,9.2503
2490,99.600,65.1697,7.6465
2491,99.640,65.7654,9.7019
2492,99.680,66.9561,10.8260
2493,99.720,68.5753,12.9001
2494,99.760,70.0894,12.7685
2495,99.800,69.8866,11.9631
2496,99.840,70.6063,13.4153
2497,99.880,69.8414,13.1183
2498,99.920,69.0383,13.8824
2499,99.960,68.4162,13.7006
2500,100.000,67.0142,15.0973
2501,100.040,63.9797,14.9602
2502,100.080,61.6779,11.6170
2503,100.120,60.8043,10.7301
2504,100.160,91.5738,35.5796
2505,100.200,91.5795,6.0534
2506,100.240,91.9944,5.0244
2507,100.280,93.2046,5.9727
2508,100.320,92.9708,5.5465
2509,100.360,92.8747,4.6635
2510,100.400,92.9342,4.9463
